label,text
1,1 POLYPHONIC tone 4 ur mob week txt PT2 87575 1st tone free   txtin tell ur friend 150ptone 16 reply HL 4info
0,yeah open chat click friend list list Easy pie
0,alright tyler minor crisis home soon think asap
0,whenwhere I pick
0,usual u ard 10 smth
0,New Theory Argument win d situation lose person argue ur friend     kick amp I m correct
0,thing antibiotic chest abdoman gynae infection bone infection
0,poor girl day lmao
0,6time
1,today Vodafone number end 4882 select receive 350 award number match 09064019014 receive 350 award
0,pls note s expose find school vomit dog cat house let know later
0,japanese Proverb u itu indian version let HIM itleave finally Kerala version stop strike
0,sound like lot time spend chastity device boy   grin   beating like good dog lounge nice long bath
0,bad use half way stop complete
0,miserable tell u effect birth control massive gut wrench cramp 2 month I sleep night
0,send new number
0,convey regard
1,want late video handset 750 anytime network min half price line rental Reply 08000930705 delivery tomorrow
0,2 half year miss friendship
0,I pick phone right pls send message
0,oh fuck sake s like tallahassee
0,haha person I ask
1,ou guarantee late Nokia Phone 40 GB iPod mp3 player 500 prize Txt word COLLECT 83355 IBHltd LdnW15H 150pmtmsgrcvd18
0,Taka lor Wat time u wan 2 come n look 4
1,  free POLYPHONIC ringtone text super 87131 free poly tone week 16 SN pobox202 NR31 7zs subscription 450pw
0,I m reach 2 stop
0,mean post I write like time ve ritten stuff let sit feel time I angry leave hit send stop I check phone car sleep bore time clean fold laundry etc bed
1,Warner Village 83118 c Colin Farrell SWAT wkend Warner Village   1 free med PopcornJust msgticketkioskvalid 4712 C tc kiosk Reply SONY 4 mre film offer
0,come online today night
0,special
0,I m solihull   want
0,good day
0,regret INFORM u NHS mistakeu actually bornplease report 2 YOR LOCAL HOSPITAL 2b terminatedwe r SORRY 4 inconvenience
0,love holiday Monday feel I dentist hour
0,I way tirupur
1,Goal Arsenal 4 Henry 7 v Liverpool 2 Henry score simple shot 6 yard pass Bergkamp Arsenal 2 goal margin 78 min
0,ve flaky parent Itsnot suppose child job support parentnot Ride age I m suppose support ve hurt unintentional hurt nonetheless
0,hooch walk toaday fall Splat Grazed knee stay home tomorrow
0,drop em omw
1,2nd time try 2 contact u U win 750 Pound prize 2 claim easy 08712101358 NOW 10p min btnationalrate
0,sit mu wait suite I shower
0,facebook huh
0,G answer text confirmdeny
0,common hearin r u Wat r u ur day let ask u different u smile today Gud evng
0,hi Dear urgnt I know s problem want work problem tell wate reply
0,oh yah cancel leh Haha
0,4 e normal pilate intro
0,ok let u noe leave house
0,oh yes like torture watch england
0,Wanna art d
0,hope pissed remember sister
1,2 WRC Rally Oz U Lucozade Energy Text RALLY LE 61200 25p pack lucozadecoukwrc   itcould u
1,hi SEXYCHAT girl wait text text great night chat send stop stop service
0,good morning boytoy s yummy lip   s sexy bun     think   crave   need
0,match startedindia   ltgt   2
0,free sir
0,hey want buy
0,hey babe s   figure New Years
0,Kkcongratulation
0,G want know fuck
0,cancel yeah baby sound important understand darlin ring later fone love Kate x
0,Tomarrow want got court   ltDECIMALgt   come bus stand 9
0,  home liao ask dad pick 6
0,Omg wedding chapel frontierville good stuff
0,I m eatin lor goin work soon e mountain deer huh I watch b4 liao nice
0,check maili mail varma copy membershiptake careinsha allah
0,wrong phone phone I answer assume people
0,I think I secure lemme know want drive south chill
0,I m home probably
1,Great News Call freefone 08006344447 claim guarantee 1000 cash 2000 gift speak live operator NOW
1,hi Amy send free phone number couple day access adult party
0,I bus way calicut
0,hi probably fun message think d txt u cos m bored james fart night
0,hi baby m sit bloody bus mo home 730 wanna somethin later later ortxt jess xx
1,welcome select O2 service add benefit specially train advisor free mobile dial 402
0,I lose 4 pound doc visit week woot woot I m celebrate stuff face
0,u come 4 dinner rite Dad ask confirm wif u
0,master buy bb cos sale s bf
0,Ahhhhjust wake uphad bad dream u thoso like u right   know comedy night guess m
0,I m viveki number
0,u lunch
0,mean leave early check cos m work 96
0,I want   ltgt   rs dado
0,bit ur smile hppnss drop ur tear sorrow ur heart life heart like wil care U forevr GOODFRIEND
0,yup ok
0,I want pretty pussy
1,dear voucher holder meal use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp
0,people game I m mall iouri kaila
1,URGENT try contact U Todays draw win 2000 prize guarantee Call 09058094507 land line Claim 3030 valid 12hrs
1,donate 250 UNICEFs Asian Tsunami disaster support fund texte donate 864233 250 add bill
0,future plan tomorrow result today good present enjoy future
0,I cme want hos 2morow wil cme dear time
0,suppose meet discuss abt trip Thought xuhui tell afternoon Thought lesson
0,hey come online Use msn
0,I m fine hope good care
0,oops I shower u hey parking garage collapse university hospital I m crazy Stuff like happen
0,aiyo u poor thing u dun wan 2 eat U bathe
0,Yar I tot u know dis happen long ago
0,gorgeous pix cumme   thank
0,boy late 2 home father power frndship
0,jade PAUL Y DIDNT u txt ME u remember I BARMED I want 2 talk 2 u TXT I
0,spend new year brother family let plan meet week ready spoil
0,u today
0,I okay sorry
0,Slept I thinkthis time   ltgt   pm dangerous
0,networking job
1,goldvike 29 M invite friend Reply YES762 NO762 wwwsmsacugoldvike stop send stop FRND 62468
0,let study stress l8r
0,s y u haf 2 busy
0,rushing I m work I m school rush hungry
0,channel
0,tell I coulda real Valentine I U pick
1,Phony 350 award   Todays Voda number end XXXX select receive 350 award match 08712300220 quote claim code 3100 standard rate app
0,Eta taunton 1230 plan hope s okday good xx
0,I m hungry buy smth home
0,HEY KATE
0,drive read I need write
0,look addie Monday suck
0,happy new year hope good semester
0,Esplanade lor
0,talk
0,Hmph Go head big baller
0,like actually punto woulda bad
0,nope ayo travel forget guy
0,look pick later
1,cd 4u Congratulations ur award 500 cd gift voucher 125 gift guarantee   Freeentry 2 100 wkly draw xt MUSIC 87066 TnCs wwwldewcom1win150ppmx3age16
0,s year   ltgt   toyota camry like mr olayiwolas Mileage   ltgt kit clean need know sell raise dough soon land sell Holla
0,guess pub m I m happy pig clover saying
0,ILL B soon
0,oh k   I come tomorrow
0,fool cheat ok
0,mobile numberpls sm ur mail idconvey regard achanammarakheshqatar
0,way rencontre meet mountain
1,WON guarantee 1000 cash 2000 prize claim yr prize customer service representative 08714712412 10am7pm cost 10p
0,U attend ur drive lesson time wk n day
0,Uncle G check rewarding month
0,hello boytoy   Geeee   I m miss today I like send tm remind I m think   love   love kiss
0,I think need cash def ready 9
0,hey galsU wanna meet 4 dinner nte
1,dear 0776xxxxxxx Uve invite XCHAT final attempt contact u Txt CHAT 86688 150pmsgrcvdhgsuite3422landsroww1j6hl LDN 18yrs
0,Babe       talk   think   good boy miss love
0,Great office today
0,cool little time soon
0,  sad puppy noise
0,yes possible dint try pls tell k
0,holla I need excuse creep people sarasota
0,happen
0,I ask lol think 7
1,ur cashbalance currently 500 pound   maximize ur cashin send GO 86688 150pmeg CC 08718720201 HGSuite3422lands RowW1j6HL
1,private 2003 Account Statement 800 unredeemed SIM point Call 08715203685 Identifier Code4xx26 expire 131004
0,chase run s cross street
1,I d like tell deep darkest fantasy 09094646631 60pmin stop text 08712460324 nat rate
0,come friday leave pongaldo news work place
0,hey inconvenient sis huh
0,ok vldo u know adsense approve
0,  good day dudette miss
0,I want perumbavoor
0,time tell stage use laugh listen aha
1,believe true Incredible Txts Reply G learn truly amazing thing blow mind O2FWD 18ptxt
0,hear
0,thank talk saturday dear I cherish brother role model
0,pls clarify open return ticket prepone kerala
1,Natalie 20f invite friend Reply YES165 NO165 wwwsmsacunatalie2k9 stop send stop FRND 62468
0,run young man pretty baby
1,jamster free wallpaper text heart 88888 tc apply 16 need help 08701213186
0,o ic lol play 9 door yo
0,dunno dad come home 2 bring 4 lunch yup w u lor I u reach school lor
0,send JD Customer Service cum account Executive ur mail d detail contact
0,desire u doctor 4 liver bit stylish ur hair manage s
0,Hmmmstill opener
0,yeah basically time week away mom amp 3
0,Edison rightly fool ask question wise man answer know speechless ViVa GM
0,I vote heart guide
0,sis lor juz watch italian job
0,tick tick tick     I die loneliness know   pout stomp foot I need
0,Lmao know
1,Double Mins   Double Txt   12 price Linerental Latest Orange Bluetooth mobile mobileupd8 late offer 08000839402 call2optoutLF56
0,train northampton m afraid I m stay skyve today ho ho wednesday fancy comedy club week way
0,Goodnight da thangam I miss u dear
0,hey sun 1030 s basic yoga course bugis Pilates intro sit tell time r free
0,geeeee   internet bad today eh
1,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txts mobileupd8 08001950382 call2optout674
0,I think disturb da
0,sorry Ill   later I meeting sir
0,stick orchard dad car 4 dinner U leh r free tonight
0,ok wan 2 watch e 9 pm
0,I dunno lei like dun haf
0,brother transfer   ltgt     ltgt   Pa
0,I later Afternoon onword mtnl service problem south mumbai I hear cannt listen
1,83039 62735450 UK Break AccommodationVouchers term   condition apply 2 claim mustprovide claim number 15541
0,talk g x
0,hai dear friend new amp present number Rajitha Raj Ranju
1,5p 4 alfie Moons Children need song ur mob tell ur m8s Txt Tone charity 8007 Nokias poly charity poly ze 08701417012 profit 2 charity
0,different style
1,WIN 200 shopping spree week start 2 play text store 88039 SkilGme TsCs08714740323 1winawk age16 150perweeksub
0,Gud ni8 dearslp welltake careswt dreamsmuah
0,I want sent   ltgt mesage today s y Sorry hurt
1,2nd attempt contract u win week prize 1000 cash 200 prize 09066361921
0,m glad find totally disagreeable   lol
0,guy flash madam care oh
1,want New Nokia 3510i colour phone DeliveredTomorrow 300 free minute mobile   100 free text   Free Camcorder reply 08000930705
0,Mark work tomorrow 5 work house meet u
0,ur problem ur heart
0,yeah ve minute
0,HI BABE UAWAKEFEELLIKW SHITJUSTFOUND VIA ALETTER THATMUM gotmarrie 4thnovbehind ourbacks   FUCKINNICESELFISH
0,amazing   rearrange letter meaning Dormitory   dirty room Astronomer   Moon starer eye   Election result   Lies let recount Motherinlaw   Woman Hitler Eleven plus plus Amazing
0,Aiya discuss later lar Pick   4
0,hey happy birthday
0,sorry miss
0,Omg thing cat worm   bad day end
0,good morning m suffer fever dysentry able come office today
0,I de
0,type stuff sing
0,st andre virgil cream
0,I check room befor activity
0,fri ah Okie lorgoin 4 drivin den shoppin tt
0,Gokila talk aha
0,hi ShanilRakhesh herethanksi exchange uncut diamond stuffleave Excellent service Dino Prem
0,kkthis month kotee birthday know
0,m break oh small   ltgt
0,sorry mate phone write love Kate
1,themobhit link premium Pink Panther game new 1 Sugababes crazy Zebra animation badass Hoody wallpaperall 4 free
0,ah confuse thing I think friend maybe wrong thing sort invite tho come cos money
0,aight close
0,nope s fine I nap tho
1,msg mobile content order resent previous attempt fail network error query customersqueriesnetvisionukcom
0,news hassle weed week andre money HAUGHAIGHGTUJHYGUJ
0,boy love gal propsd bt mind gv lv lttrs Bt frnd throw thm d boy decide 2 aproach d gal   dt time truck speed d gal Wn 2 hit d girld boy run like hell n save ask hw cn u run fast d boy reply Boost d secret energy n instantly d girl shout energy n Thy live happily 2gthr drinking boost evrydy Moral d story I hv free msgsD gud ni8
0,I wnt buy BMW car urgentlyit vry urgentbut hv shortage   ltgt Lacsthere source arng dis amt ltgt lacsthat prob
0,de ya break fassyole Blacko londn
0,I need 2 kiss u I mis u MY baby UR BABY 4eva
0,sign maturity start big thing actually start understand small thing nice evening bslvyl
0,oh responsibility
1,1 new message 08715205273
0,I ve reach sch
1,December mobile 11mth entitle update late colour camera mobile free Call Mobile Update vco free 08002986906
0,U definitely need module e humanity dis sem izzit U wan 2 module 1st
0,Argh fuck town
1,3 Lions England tone reply lionm 4 mono lionp 4 poly 4 2 wwwringtonescouk original n good Tones 3gbp network operator rate apply
0,thank fill complete calm reassurance
0,Aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeane
0,drive train
0,lol real tell dad I cancer
1,private 2003 Account Statement 078
0,oops I   ltgt
0,ENUFCREDEIT TOCALLSHALL ILEAVE UNI AT 6 BUS YOR HOUSE
0,hi chikku send nice msgs
0,impossible argue treat like sub like release   I remind necessary
0,work ah Den 6 plus lor U workin oso rite Den orchard lor place liao
0,wonderful okor great month cherish guy wish day MojiBiola
0,cuz ibore don wanna study
0,wot d nite I 3 til 9
0,Rose redred bloodblood heartheart u u send tis ur friend include u like u 1u r poor relation 2u need 1 support 3u r frnd 2 4some1 luvs u 5 some1 pray god marry u try
0,way
0,suck Ill u hair ll free right
0,work time try add zero saving checking   ltgt
0,hmm Dunno leh mayb bag 4 goigng dat small ju perfume smth dat
0,sday joinedso training start today
0,sorry   grocer
0,nice pub near Frankie n Bennys near warner cinema
1,ve won 4 Costa Del Sol Holiday 5000 await collection Call 09050090044 toclaim SAE TC s POBox334 Stockport SK38xh Cost150pm max10min
0,yup I want yoga I book
0,oh shut Omg yesterday I dream I 2 kid boy I pissed kid boy I tell mark dream change diaper cause I m getting owe face
0,yeah I imagine gentle unlike doc treat patient like turkey
1,free 1st week no1 Nokia tone 4 ur mobile week txt NOKIA 8077 txte tell ur mate wwwgetzedcouk POBox 36504 w45wq 16 norm150ptone
0,start stop pray good idea help guy ill forward link
0,hi darlin m helens fone m b prince 2 nite come tb love Kate
0,I m office dawhere
0,Aiyar u poor thing I u support k Jia Ill think u
0,oh unintentionally bad time Great Fingers   train play min warning
